2023-04-24 13:39:13,430 INFO    StreamThr :130892 [internal.py:wandb_internal():86] W&B internal server running at pid: 130892, started at: 2023-04-24 13:39:13.430577
2023-04-24 13:39:13,432 DEBUG   HandlerThread:130892 [handler.py:handle_request():144] handle_request: status
2023-04-24 13:39:13,434 INFO    WriterThread:130892 [datastore.py:open_for_write():85] open: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230424_133913-5usakghu/run-5usakghu.wandb
2023-04-24 13:39:13,434 DEBUG   SenderThread:130892 [sender.py:send():375] send: header
2023-04-24 13:39:13,452 DEBUG   SenderThread:130892 [sender.py:send():375] send: run
2023-04-24 13:39:13,847 INFO    SenderThread:130892 [dir_watcher.py:__init__():219] watching files in: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230424_133913-5usakghu/files
2023-04-24 13:39:13,847 INFO    SenderThread:130892 [sender.py:_start_run_threads():1124] run started: 5usakghu with start time 1682336353.431176
2023-04-24 13:39:13,847 DEBUG   SenderThread:130892 [sender.py:send_request():402] send_request: summary_record
2023-04-24 13:39:13,847 INFO    SenderThread:130892 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-24 13:39:13,849 DEBUG   HandlerThread:130892 [handler.py:handle_request():144] handle_request: check_version
2023-04-24 13:39:13,849 DEBUG   SenderThread:130892 [sender.py:send_request():402] send_request: check_version
2023-04-24 13:39:13,919 DEBUG   HandlerThread:130892 [handler.py:handle_request():144] handle_request: run_start
2023-04-24 13:39:13,921 DEBUG   HandlerThread:130892 [system_info.py:__init__():31] System info init
2023-04-24 13:39:13,921 DEBUG   HandlerThread:130892 [system_info.py:__init__():46] System info init done
2023-04-24 13:39:13,921 INFO    HandlerThread:130892 [system_monitor.py:start():181] Starting system monitor
2023-04-24 13:39:13,921 INFO    SystemMonitor:130892 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-24 13:39:13,922 INFO    HandlerThread:130892 [system_monitor.py:probe():201] Collecting system info
2023-04-24 13:39:13,922 INFO    SystemMonitor:130892 [interfaces.py:start():190] Started cpu monitoring
2023-04-24 13:39:13,923 INFO    SystemMonitor:130892 [interfaces.py:start():190] Started disk monitoring
2023-04-24 13:39:13,923 INFO    SystemMonitor:130892 [interfaces.py:start():190] Started gpu monitoring
2023-04-24 13:39:13,923 INFO    SystemMonitor:130892 [interfaces.py:start():190] Started memory monitoring
2023-04-24 13:39:13,924 INFO    SystemMonitor:130892 [interfaces.py:start():190] Started network monitoring
2023-04-24 13:39:13,965 DEBUG   HandlerThread:130892 [system_info.py:probe():195] Probing system
2023-04-24 13:39:13,971 DEBUG   HandlerThread:130892 [system_info.py:_probe_git():180] Probing git
2023-04-24 13:39:13,979 DEBUG   HandlerThread:130892 [system_info.py:_probe_git():188] Probing git done
2023-04-24 13:39:13,979 DEBUG   HandlerThread:130892 [system_info.py:probe():240] Probing system done
2023-04-24 13:39:13,980 DEBUG   HandlerThread:130892 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-69-generic-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2023-04-24T11:39:13.965744', 'startedAt': '2023-04-24T11:39:13.424340', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/nina/Documents/GeoLifeCLEF/simple_cnn.py', 'codePath': 'simple_cnn.py', 'git': {'remote': 'https://github.com/ninavantiel/GLC23.git', 'commit': 'fdb7d36f43120c3e02048f4cda254bc797cb0238'}, 'email': 'nina.vantiel@gmail.com', 'root': '/home/nina/Documents/GeoLifeCLEF', 'host': 'eceo-ws14', 'username': 'nina', 'executable': '/home/nina/miniconda3/envs/glc23/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3.4585624999999998, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.917, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.412, 'min': 2200.0, 'max': 3400.0}, {'current': 4.412, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.355, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.142, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.412, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 4.413, 'min': 2200.0, 'max': 3400.0}], 'disk': {'total': 472.6591796875, 'used': 385.8631172180176}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25447170048}], 'memory': {'total': 125.71187210083008}}
2023-04-24 13:39:13,980 INFO    HandlerThread:130892 [system_monitor.py:probe():211] Finished collecting system info
2023-04-24 13:39:13,980 INFO    HandlerThread:130892 [system_monitor.py:probe():214] Publishing system info
2023-04-24 13:39:13,980 DEBUG   HandlerThread:130892 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-24 13:39:13,980 DEBUG   HandlerThread:130892 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-24 13:39:13,980 DEBUG   HandlerThread:130892 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-24 13:39:14,848 INFO    Thread-12 :130892 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230424_133913-5usakghu/files/conda-environment.yaml
