2023-04-25 09:46:39,077 INFO    StreamThr :149329 [internal.py:wandb_internal():86] W&B internal server running at pid: 149329, started at: 2023-04-25 09:46:39.077471
2023-04-25 09:46:39,078 DEBUG   HandlerThread:149329 [handler.py:handle_request():144] handle_request: status
2023-04-25 09:46:39,081 INFO    WriterThread:149329 [datastore.py:open_for_write():85] open: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094639-ol4koc32/run-ol4koc32.wandb
2023-04-25 09:46:39,081 DEBUG   SenderThread:149329 [sender.py:send():375] send: header
2023-04-25 09:46:39,094 DEBUG   SenderThread:149329 [sender.py:send():375] send: run
2023-04-25 09:46:39,490 INFO    SenderThread:149329 [dir_watcher.py:__init__():219] watching files in: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094639-ol4koc32/files
2023-04-25 09:46:39,490 INFO    SenderThread:149329 [sender.py:_start_run_threads():1124] run started: ol4koc32 with start time 1682408799.07806
2023-04-25 09:46:39,490 DEBUG   SenderThread:149329 [sender.py:send_request():402] send_request: summary_record
2023-04-25 09:46:39,490 INFO    SenderThread:149329 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-25 09:46:39,492 DEBUG   HandlerThread:149329 [handler.py:handle_request():144] handle_request: check_version
2023-04-25 09:46:39,492 DEBUG   SenderThread:149329 [sender.py:send_request():402] send_request: check_version
2023-04-25 09:46:39,557 DEBUG   HandlerThread:149329 [handler.py:handle_request():144] handle_request: run_start
2023-04-25 09:46:39,559 DEBUG   HandlerThread:149329 [system_info.py:__init__():31] System info init
2023-04-25 09:46:39,559 DEBUG   HandlerThread:149329 [system_info.py:__init__():46] System info init done
2023-04-25 09:46:39,559 INFO    HandlerThread:149329 [system_monitor.py:start():181] Starting system monitor
2023-04-25 09:46:39,560 INFO    SystemMonitor:149329 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-25 09:46:39,560 INFO    HandlerThread:149329 [system_monitor.py:probe():201] Collecting system info
2023-04-25 09:46:39,560 INFO    SystemMonitor:149329 [interfaces.py:start():190] Started cpu monitoring
2023-04-25 09:46:39,560 INFO    SystemMonitor:149329 [interfaces.py:start():190] Started disk monitoring
2023-04-25 09:46:39,561 INFO    SystemMonitor:149329 [interfaces.py:start():190] Started gpu monitoring
2023-04-25 09:46:39,561 INFO    SystemMonitor:149329 [interfaces.py:start():190] Started memory monitoring
2023-04-25 09:46:39,561 INFO    SystemMonitor:149329 [interfaces.py:start():190] Started network monitoring
2023-04-25 09:46:39,587 DEBUG   HandlerThread:149329 [system_info.py:probe():195] Probing system
2023-04-25 09:46:39,592 DEBUG   HandlerThread:149329 [system_info.py:_probe_git():180] Probing git
2023-04-25 09:46:39,601 DEBUG   HandlerThread:149329 [system_info.py:_probe_git():188] Probing git done
2023-04-25 09:46:39,601 DEBUG   HandlerThread:149329 [system_info.py:probe():240] Probing system done
