2023-04-25 09:49:46,620 DEBUG   HandlerThread:150903 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-69-generic-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2023-04-25T07:49:46.608553', 'startedAt': '2023-04-25T07:49:45.848749', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/nina/Documents/GeoLifeCLEF/simple_cnn.py', 'codePath': 'simple_cnn.py', 'git': {'remote': 'https://github.com/ninavantiel/GLC23.git', 'commit': 'fdb7d36f43120c3e02048f4cda254bc797cb0238'}, 'email': 'nina.vantiel@gmail.com', 'root': '/home/nina/Documents/GeoLifeCLEF', 'host': 'eceo-ws14', 'username': 'nina', 'executable': '/home/nina/miniconda3/envs/glc23/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2.381750000000001, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3.93, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.886, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 2.2, 'min': 2200.0, 'max': 3400.0}, {'current': 3.4, 'min': 2200.0, 'max': 3400.0}], 'disk': {'total': 472.6591796875, 'used': 199.93946838378906}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25447170048}], 'memory': {'total': 125.71187210083008}}
2023-04-25 09:49:46,620 INFO    HandlerThread:150903 [system_monitor.py:probe():211] Finished collecting system info
2023-04-25 09:49:46,620 INFO    HandlerThread:150903 [system_monitor.py:probe():214] Publishing system info
2023-04-25 09:49:46,620 DEBUG   HandlerThread:150903 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-25 09:49:46,620 DEBUG   HandlerThread:150903 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-25 09:49:46,620 DEBUG   HandlerThread:150903 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-25 09:49:47,513 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-summary.json
2023-04-25 09:49:47,513 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/requirements.txt
2023-04-25 09:49:47,513 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/conda-environment.yaml
2023-04-25 09:49:48,966 DEBUG   HandlerThread:150903 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-25 09:49:48,967 INFO    HandlerThread:150903 [system_monitor.py:probe():216] Finished publishing system info
2023-04-25 09:49:48,969 DEBUG   SenderThread:150903 [sender.py:send():375] send: files
2023-04-25 09:49:48,969 INFO    SenderThread:150903 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-25 09:49:48,972 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: stop_status
2023-04-25 09:49:48,973 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: stop_status
2023-04-25 09:49:49,146 DEBUG   SenderThread:150903 [sender.py:send():375] send: telemetry
2023-04-25 09:49:49,461 INFO    wandb-upload_0:150903 [upload_job.py:push():137] Uploaded file /tmp/tmpf5fc_oojwandb/6oemtc4e-wandb-metadata.json
2023-04-25 09:49:49,514 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/conda-environment.yaml
2023-04-25 09:49:49,514 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-metadata.json
2023-04-25 09:49:51,147 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: status_report
2023-04-25 09:49:54,515 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_created():278] file/dir created: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:49:56,388 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: status_report
2023-04-25 09:49:56,516 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:49:56,713 DEBUG   SenderThread:150903 [sender.py:send():375] send: exit
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:send_exit():598] handling exit code: 1
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:send_exit():600] handling runtime: 10
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:send_exit():606] send defer
2023-04-25 09:49:56,713 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,713 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-25 09:49:56,713 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 1
2023-04-25 09:49:56,713 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,713 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-25 09:49:56,713 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,713 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-25 09:49:56,714 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 2
2023-04-25 09:49:56,714 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,714 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-25 09:49:56,714 INFO    HandlerThread:150903 [system_monitor.py:finish():190] Stopping system monitor
2023-04-25 09:49:56,714 INFO    HandlerThread:150903 [interfaces.py:finish():202] Joined cpu monitor
2023-04-25 09:49:56,714 INFO    HandlerThread:150903 [interfaces.py:finish():202] Joined disk monitor
2023-04-25 09:49:56,714 DEBUG   SystemMonitor:150903 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-25 09:49:56,714 DEBUG   SystemMonitor:150903 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-25 09:49:56,714 DEBUG   SystemMonitor:150903 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-25 09:49:56,744 INFO    HandlerThread:150903 [interfaces.py:finish():202] Joined gpu monitor
2023-04-25 09:49:56,744 INFO    HandlerThread:150903 [interfaces.py:finish():202] Joined memory monitor
2023-04-25 09:49:56,744 INFO    HandlerThread:150903 [interfaces.py:finish():202] Joined network monitor
2023-04-25 09:49:56,744 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,744 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-25 09:49:56,744 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 3
2023-04-25 09:49:56,744 DEBUG   SenderThread:150903 [sender.py:send():375] send: stats
2023-04-25 09:49:56,744 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,745 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-25 09:49:56,745 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 4
2023-04-25 09:49:56,745 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,745 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-25 09:49:56,745 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 5
2023-04-25 09:49:56,745 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,745 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-25 09:49:56,745 DEBUG   SenderThread:150903 [sender.py:send():375] send: summary
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-25 09:49:56,745 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,745 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-25 09:49:56,746 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 6
2023-04-25 09:49:56,746 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:56,746 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-25 09:49:56,746 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:56,746 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-25 09:49:56,748 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: status_report
2023-04-25 09:49:57,006 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 7
2023-04-25 09:49:57,006 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:57,006 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-25 09:49:57,006 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:57,006 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-25 09:49:57,516 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-summary.json
2023-04-25 09:49:57,516 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:49:57,516 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/config.yaml
2023-04-25 09:49:57,713 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-25 09:49:58,516 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:49:59,030 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 8
2023-04-25 09:49:59,030 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: poll_exit
2023-04-25 09:49:59,030 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:59,030 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-25 09:49:59,030 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:59,030 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-25 09:49:59,043 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 9
2023-04-25 09:49:59,043 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:49:59,043 DEBUG   SenderThread:150903 [sender.py:send():375] send: artifact
2023-04-25 09:49:59,043 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-25 09:49:59,517 INFO    Thread-12 :150903 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:49:59,960 INFO    SenderThread:150903 [sender.py:send_artifact():1474] sent artifact job-https___github.com_ninavantiel_GLC23.git_simple_cnn.py - {'id': 'QXJ0aWZhY3Q6NDMyMTM1NTkz', 'digest': '2071fcb98229e512900ce58f9c5c838b', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_ninavantiel_GLC23.git_simple_cnn.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_ninavantiel_GLC23.git_simple_cnn.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MTQ1MjIz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDMyMTYwMDkw', 'versionIndex': 3}}, 'version': 'v1'}
2023-04-25 09:49:59,960 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:49:59,961 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-25 09:49:59,961 INFO    SenderThread:150903 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-25 09:50:00,517 INFO    SenderThread:150903 [dir_watcher.py:finish():395] scan: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files
2023-04-25 09:50:00,517 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/config.yaml config.yaml
2023-04-25 09:50:00,517 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-summary.json wandb-summary.json
2023-04-25 09:50:00,518 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/requirements.txt requirements.txt
2023-04-25 09:50:00,518 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/conda-environment.yaml conda-environment.yaml
2023-04-25 09:50:00,518 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-metadata.json wandb-metadata.json
2023-04-25 09:50:00,518 INFO    SenderThread:150903 [dir_watcher.py:finish():409] scan save: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log output.log
2023-04-25 09:50:00,527 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 10
2023-04-25 09:50:00,527 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:50:00,527 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-25 09:50:00,530 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:50:00,530 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-25 09:50:00,530 INFO    SenderThread:150903 [file_pusher.py:finish():168] shutting down file pusher
2023-04-25 09:50:01,006 INFO    wandb-upload_0:150903 [upload_job.py:push():137] Uploaded file /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/wandb-summary.json
2023-04-25 09:50:01,053 INFO    wandb-upload_1:150903 [upload_job.py:push():137] Uploaded file /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/config.yaml
2023-04-25 09:50:01,063 INFO    wandb-upload_2:150903 [upload_job.py:push():137] Uploaded file /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/requirements.txt
2023-04-25 09:50:01,070 INFO    wandb-upload_3:150903 [upload_job.py:push():137] Uploaded file /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/conda-environment.yaml
2023-04-25 09:50:01,074 INFO    wandb-upload_4:150903 [upload_job.py:push():137] Uploaded file /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/files/output.log
2023-04-25 09:50:01,274 INFO    Thread-11 :150903 [sender.py:transition_state():626] send defer: 11
2023-04-25 09:50:01,274 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:50:01,274 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-25 09:50:01,275 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:50:01,275 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-25 09:50:01,275 INFO    SenderThread:150903 [file_pusher.py:join():173] waiting for file pusher
2023-04-25 09:50:01,275 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 12
2023-04-25 09:50:01,275 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:50:01,275 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-25 09:50:01,275 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:50:01,275 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-25 09:50:02,089 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 13
2023-04-25 09:50:02,089 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:50:02,089 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-25 09:50:02,089 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: status_report
2023-04-25 09:50:02,089 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:50:02,090 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-25 09:50:02,090 INFO    SenderThread:150903 [sender.py:transition_state():626] send defer: 14
2023-04-25 09:50:02,090 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: defer
2023-04-25 09:50:02,090 DEBUG   SenderThread:150903 [sender.py:send():375] send: final
2023-04-25 09:50:02,090 INFO    HandlerThread:150903 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-25 09:50:02,090 DEBUG   SenderThread:150903 [sender.py:send():375] send: footer
2023-04-25 09:50:02,090 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: defer
2023-04-25 09:50:02,090 INFO    SenderThread:150903 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-25 09:50:02,091 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-25 09:50:02,091 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: poll_exit
2023-04-25 09:50:02,091 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: server_info
2023-04-25 09:50:02,092 DEBUG   SenderThread:150903 [sender.py:send_request():402] send_request: server_info
2023-04-25 09:50:02,094 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: get_summary
2023-04-25 09:50:02,094 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-25 09:50:02,245 INFO    MainThread:150903 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-04-25 09:50:02,245 INFO    MainThread:150903 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-04-25 09:50:02,245 INFO    MainThread:150903 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-04-25 09:50:02,245 DEBUG   HandlerThread:150903 [handler.py:handle_request():144] handle_request: shutdown
2023-04-25 09:50:02,245 INFO    HandlerThread:150903 [handler.py:finish():845] shutting down handler
2023-04-25 09:50:03,092 INFO    WriterThread:150903 [datastore.py:close():298] close: /home/nina/Documents/GeoLifeCLEF/wandb/run-20230425_094945-s7vseapn/run-s7vseapn.wandb
2023-04-25 09:50:03,245 INFO    SenderThread:150903 [sender.py:finish():1550] shutting down sender
2023-04-25 09:50:03,245 INFO    SenderThread:150903 [file_pusher.py:finish():168] shutting down file pusher
2023-04-25 09:50:03,245 INFO    SenderThread:150903 [file_pusher.py:join():173] waiting for file pusher
